-0.0008421052631578663, 0.2278325123152709
0.0037894736842105647, 0.20812807881773399
-0.005473684210526186, 0.18842364532019704
-0.0008421052631578663, 0.17241379310344826
-0.0008421052631578663, 0.1527093596059113
0.0037894736842105647, 0.12992610837438423
-0.0008421052631578663, 0.10837438423645318
-0.0008421052631578663, 0.08620689655172412
0.03157894736842115, 0.06527093596059111
0.08252631578947378, 0.04864532019704432
0.18905263157894736, 0.030172413793103425
0.360421052631579, 0.024014778325123137
0.5734736842105266, 0.020320197044334964
0.7772631578947371, 0.015394088669950678
0.9995789473684211, 0.011699507389162533
1.1338947368421053, 0.008004926108374388
