0.0037894736842105647, 0.2278325123152709
0.013052631578947427, 0.20935960591133004
0.03157894736842115, 0.1902709359605911
0.054736842105263306, 0.1711822660098522
0.11494736842105269, 0.14901477832512314
0.19831578947368433, 0.12869458128078815
0.29557894736842116, 0.11145320197044334
0.4067368421052633, 0.09359605911330046
0.5225263157894737, 0.07943349753694579
0.6290526315789475, 0.06403940886699502
0.7077894736842107, 0.05418719211822659
0.8374736842105266, 0.043103448275862016
0.9856842105263157, 0.033251231527093555
1.138526315789474, 0.02093596059113298
1.2080000000000002, 0.01785714285714285
