0.0037894736842105647, 0.16009852216748766
0.013052631578947427, 0.145935960591133
0.02694736842105272, 0.13423645320197042
0.04547368421052633, 0.11822660098522167
0.04547368421052633, 0.10591133004926104
0.06863157894736849, 0.0923645320197044
0.08252631578947378, 0.0751231527093596
0.1010526315789475, 0.06342364532019701
0.16589473684210532, 0.04926108374384233
0.3326315789473686, 0.040024630541871914
0.4576842105263159, 0.03694581280788173
0.568842105263158, 0.03263546798029554
0.666105263157895, 0.032019704433497526
0.7309473684210528, 0.027709359605911282
0.8004210526315791, 0.026477832512315252
0.8884210526315792, 0.023399014778325067
0.9764210526315793, 0.022783251231527052
1.050526315789474, 0.020320197044334964
1.1107368421052635, 0.01785714285714285
