0.100541122,2.47E-12
0.200654896,3.41E-12
0.301089181,7.03E-12
0.401538728,1.08E-11
0.501789864,1.29E-11
0.601934164,1.41E-11
0.699750945,1.19E-11
0.797575358,9.79E-12
0.899070381,6.23E-12
1,3.78E-17
