0.125127334,2.08E-12
0.250254669,2.65E-12
0.375382003,6.25E-12
0.498641766,1.03E-11
0.625636672,1.11E-11
0.750764007,7.37E-12
0.875891341,6.09E-12
1,1.79E-13
